ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global
16921,variation,,Chateau Cantemerle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000059,,,,,,23,apellation,Macau (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2109,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,left bank,,1
16922,variation,,Chateau Cantemerle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000059,,,,,,24,apellation,Macau (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2109,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,left bank,,1
16923,variation,,Chateau Cantemerle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000059,,,,,,25,apellation,Macau (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2109,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,left bank,,1
16924,variation,,Chateau Cantemerle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000059,,,,,,26,apellation,Macau (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2109,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,left bank,,1
16925,variation,,Chateau Cantemerle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000059,,,,,,27,apellation,Macau (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2109,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,left bank,,1
16926,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,1,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
16927,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,2,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
16928,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,3,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
16929,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,4,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
16930,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,5,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
16931,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,6,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
16932,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,7,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
16933,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,8,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
16934,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,9,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
16935,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,10,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
16936,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,11,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
16937,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,12,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
16938,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,13,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
16939,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,14,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
16940,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,15,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,left bank,,1
16941,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,16,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,left bank,,1
16942,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,17,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,left bank,,1
16943,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,18,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,left bank,,1
16944,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,19,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,left bank,,1
16945,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,20,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,left bank,,1
16946,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,21,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,left bank,,1
16947,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,22,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,area,left bank,,1
16948,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,23,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,left bank,,1
16949,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,24,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,left bank,,1
16950,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,25,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,left bank,,1
16951,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,26,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,left bank,,1
16952,variation,,Chateau Croizet-Bages,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000058,,,,,,27,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2108,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,left bank,,1
16953,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,1,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
16954,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,2,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
16955,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,3,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
16956,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,4,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
16957,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,5,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
16958,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,6,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
16959,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,7,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
16960,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,8,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
16961,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,9,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
16962,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,10,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
16963,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,11,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
16964,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,12,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
16965,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,13,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
16966,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,14,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
16967,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,15,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,left bank,,1
16968,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,16,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,left bank,,1
16969,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,17,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,left bank,,1
16970,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,18,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,left bank,,1
16971,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,19,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,left bank,,1
16972,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,20,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,left bank,,1
16973,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,21,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,left bank,,1
16974,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,22,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,area,left bank,,1
16975,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,23,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,left bank,,1
16976,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,24,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,left bank,,1
16977,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,25,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,left bank,,1
16978,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,26,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,left bank,,1
16979,variation,,Chateau Clerc Milon,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000057,,,,,,27,apellation,Pauillac,,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2107,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,left bank,,1
16980,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,1,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
16981,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,2,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
16982,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,3,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
16983,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,4,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
16984,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,5,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
16985,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,6,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
16986,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,7,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
16987,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,8,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
16988,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,9,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
16989,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,10,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
16990,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,11,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
16991,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,12,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
16992,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,13,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
16993,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,14,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
16994,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,15,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,left bank,,1
16995,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,16,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,left bank,,1
16996,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,17,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,left bank,,1
16997,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,18,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,left bank,,1
16998,variation,,Chateau Belgrave,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000054,,,,,,19,apellation,St.-Laurent (Haut-Médoc),,1,classification,5th Growth,,1,color,Red,,1,drinking_windows,2023-2104,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,left bank,,1
